datetime,open,high,low,close,volume
2010-10-05 09:00:00,9345,9545,9335,9545,824493
2010-10-06 09:00:00,9590,9725,9570,9675,717657
2010-10-07 09:00:00,9650,9725,9645,9655,487909
2010-10-08 09:00:00,9650,9680,9495,9530,482843
2010-10-12 09:00:00,9640,9650,9365,9395,607582
2010-10-13 09:00:00,9475,9510,9390,9490,477676
2010-10-14 09:00:00,9510,9620,9480,9560,618861
2010-10-15 09:00:00,9550,9560,9480,9500,457850
2010-10-18 09:00:00,9525,9565,9465,9535,351876
2010-10-19 09:00:00,9495,9580,9485,9510,448545
2010-10-20 09:00:00,9410,9420,9310,9420,537843
2010-10-21 09:00:00,9445,9485,9330,9440,621533
2010-10-22 09:00:00,9415,9460,9390,9415,328615
2010-10-25 09:00:00,9440,9460,9390,9435,362368
2010-10-26 09:00:00,9400,9465,9345,9380,451171
2010-10-27 09:00:00,9430,9460,9330,9365,540113
2010-10-28 09:00:00,9370,9420,9345,9345,401513
2010-10-29 09:00:00,9325,9340,9145,9190,504762
2010-11-01 09:00:00,9170,9280,9130,9170,453175
2010-11-02 09:00:00,9140,9220,9125,9210,341202
2010-11-04 09:00:00,9290,9440,9285,9435,439996
2010-11-05 09:00:00,9525,9690,9525,9675,643652
2010-11-08 09:00:00,9700,9740,9685,9700,401676
2010-11-09 09:00:00,9670,9735,9655,9735,366354
2010-11-10 09:00:00,9755,9900,9745,9895,529131
2010-11-11 09:00:00,9880,9885,9800,9800,371252
2010-11-12 09:00:00,9805,9855,9640,9765,537663
2010-11-15 09:00:00,9810,9895,9745,9870,447134
2010-11-16 09:00:00,9900,9915,9765,9790,607701
2010-11-17 09:00:00,9710,9850,9700,9825,490223
2010-11-18 09:00:00,9825,10085,9800,10065,645723
2010-11-19 09:00:00,10135,10140,10020,10045,430011
2010-11-22 09:00:00,10145,10165,10075,10075,350986
2010-11-24 09:00:00,9940,10070,9900,10030,595708
2010-11-25 09:00:00,10105,10125,10040,10065,388962
2010-11-26 09:00:00,10080,10140,9990,10020,399363
2010-11-29 09:00:00,10085,10160,10045,10070,582402
2010-11-30 09:00:00,10065,10110,9855,9860,671307
2010-12-01 09:00:00,9945,10125,9915,10120,499519
2010-12-02 09:00:00,10190,10235,10145,10180,453592
2010-12-03 09:00:00,10240,10255,10105,10110,420625
2010-12-06 09:00:00,10175,10185,10130,10155,265716
2010-12-07 09:00:00,10160,10240,10095,10240,389234
2010-12-08 09:00:00,10210,10270,10180,10250,440687
2010-12-09 09:00:00,10290,10300,10245,10270,264347
2010-12-10 09:00:00,10250,10330,10180,10220,467889
2010-12-13 09:00:00,10205,10330,10195,10305,332209
2010-12-14 09:00:00,10265,10330,10260,10290,338909
2010-12-15 09:00:00,10310,10335,10270,10290,310828
2010-12-16 09:00:00,10300,10350,10280,10290,324808
2010-12-17 09:00:00,10305,10320,10280,10280,238902
2010-12-20 09:00:00,10280,10295,10175,10270,353022
2010-12-21 09:00:00,10275,10370,10260,10355,316728
2010-12-22 09:00:00,10350,10390,10320,10325,289577
2010-12-24 09:00:00,10260,10315,10255,10315,132847
2010-12-27 09:00:00,10300,10375,10290,10305,223133
2010-12-28 09:00:00,10325,10340,10285,10285,200142
2010-12-29 09:00:00,10285,10360,10280,10350,223512
2010-12-30 09:00:00,10310,10320,10200,10205,336046
2011-01-04 09:00:00,10345,10415,10330,10410,368119
2011-01-05 09:00:00,10380,10415,10330,10400,384447
2011-01-06 09:00:00,10505,10555,10500,10530,343546
2011-01-07 09:00:00,10500,10560,10500,10550,349003
2011-01-11 09:00:00,10480,10540,10475,10535,354411
2011-01-12 09:00:00,10555,10575,10500,10575,413329
2011-01-13 09:00:00,10595,10620,10560,10565,374691
2011-01-14 09:00:00,10565,10580,10470,10475,447064
2011-01-17 09:00:00,10550,10565,10480,10500,317711
2011-01-18 09:00:00,10470,10560,10450,10545,396437
2011-01-19 09:00:00,10565,10585,10530,10535,396385
2011-01-20 09:00:00,10500,10505,10395,10445,498345
2011-01-21 09:00:00,10470,10475,10255,10345,714654
2011-01-24 09:00:00,10320,10365,10275,10330,436412
2011-01-25 09:00:00,10365,10480,10350,10420,552270
2011-01-26 09:00:00,10410,10450,10395,10435,335019
2011-01-27 09:00:00,10460,10490,10415,10450,584846
2011-01-28 09:00:00,10460,10480,10330,10395,592370
2011-01-31 09:00:00,10215,10265,10180,10250,481948
2011-02-01 09:00:00,10270,10300,10240,10295,398604
2011-02-02 09:00:00,10365,10485,10365,10430,527619
2011-02-03 09:00:00,10415,10480,10410,10470,316601
2011-02-04 09:00:00,10540,10585,10525,10550,378020
2011-02-07 09:00:00,10650,10660,10565,10610,437619
2011-02-08 09:00:00,10640,10650,10620,10625,303992
2011-02-09 09:00:00,10680,10700,10590,10590,441162
2011-02-10 09:00:00,10575,10630,10540,10575,423701
2011-02-14 09:00:00,10680,10765,10670,10725,269930
2011-02-15 09:00:00,10730,10765,10710,10755,292309
2011-02-16 09:00:00,10755,10855,10750,10855,379818
2011-02-17 09:00:00,10875,10890,10805,10805,342525
2011-02-18 09:00:00,10820,10855,10805,10840,281486
2011-02-21 09:00:00,10810,10870,10785,10830,376884
2011-02-22 09:00:00,10745,10760,10580,10640,751099
2011-02-23 09:00:00,10595,10665,10550,10580,547055
2011-02-24 09:00:00,10545,10550,10390,10440,706198
2011-02-25 09:00:00,10480,10535,10455,10495,477481
2011-02-28 09:00:00,10495,10675,10440,10675,647359
2011-03-01 09:00:00,10670,10785,10665,10760,465442
2011-03-02 09:00:00,10610,10625,10475,10505,676442
2011-03-03 09:00:00,10530,10630,10520,10630,493705
2011-03-04 09:00:00,10745,10775,10660,10675,558483
2011-03-07 09:00:00,10620,10625,10465,10585,662840
2011-03-08 09:00:00,10520,10600,10505,10555,619475
2011-03-09 09:00:00,10615,10665,10555,10555,518096
2011-03-10 09:00:00,10530,10550,10325,10345,489049
2011-03-11 09:00:00,10275,10310,9950,9970,797650
2011-03-14 09:00:00,9470,9750,9165,9315,1421120
2011-03-15 09:00:00,9180,9225,7795,8590,1832766
2011-03-16 09:00:00,9030,9075,8710,8795,1479086
2011-03-17 09:00:00,8450,9015,8395,8840,1265229
2011-03-18 09:00:00,9010,9195,9000,9170,743299
2011-03-22 09:00:00,9475,9545,9385,9480,598371
2011-03-23 09:00:00,9485,9500,9300,9325,696990
2011-03-24 09:00:00,9385,9445,9300,9445,419043
2011-03-25 09:00:00,9500,9520,9385,9435,379743
2011-03-28 09:00:00,9470,9470,9330,9440,384653
2011-03-29 09:00:00,9340,9505,9320,9440,447776
2011-03-30 09:00:00,9505,9775,9475,9770,501243
2011-03-31 09:00:00,9760,9765,9660,9690,419706
2011-04-01 09:00:00,9745,9830,9690,9810,470560
2011-04-04 09:00:00,9765,9815,9710,9720,251269
2011-04-05 09:00:00,9735,9735,9570,9625,404340
2011-04-06 09:00:00,9685,9685,9565,9650,364839
2011-04-07 09:00:00,9665,9695,9580,9630,343383
2011-04-08 09:00:00,9560,9815,9535,9775,502437
2011-04-11 09:00:00,9715,9780,9605,9690,339315
2011-04-12 09:00:00,9595,9610,9495,9540,436120
2011-04-13 09:00:00,9525,9670,9515,9635,391826
2011-04-14 09:00:00,9570,9685,9550,9590,364951
2011-04-15 09:00:00,9635,9655,9550,9580,328321
2011-04-18 09:00:00,9585,9610,9375,9405,322389
2011-04-19 09:00:00,9445,9485,9390,9475,343867
2011-04-20 09:00:00,9540,9710,9520,9690,325840
2011-04-21 09:00:00,9695,9735,9645,9660,330873
2011-04-22 09:00:00,9630,9735,9615,9680,213865
2011-04-25 09:00:00,9700,9750,9655,9655,168774
2011-04-26 09:00:00,9625,9625,9535,9610,300337
2011-04-27 09:00:00,9640,9745,9635,9730,305600
2011-04-28 09:00:00,9745,9920,9715,9890,456325
2011-05-02 09:00:00,9970,10045,9940,10015,244002
2011-05-06 09:00:00,9790,9920,9780,9910,279285
2011-05-09 09:00:00,9885,9900,9775,9790,317608
2011-05-10 09:00:00,9805,9875,9755,9875,345455
2011-05-11 09:00:00,9925,9930,9830,9835,317056
2011-05-12 09:00:00,9770,9840,9650,9695,414757
2011-05-13 09:00:00,9745,9755,9545,9655,470693
2011-05-16 09:00:00,9580,9600,9530,9595,325054
2011-05-17 09:00:00,9510,9615,9500,9580,386370
2011-05-18 09:00:00,9605,9695,9585,9660,370351
2011-05-19 09:00:00,9710,9730,9600,9640,358819
2011-05-20 09:00:00,9620,9670,9550,9555,298433
2011-05-23 09:00:00,9540,9545,9380,9405,377651
2011-05-24 09:00:00,9410,9540,9405,9530,332268
2011-05-25 09:00:00,9490,9510,9410,9465,342764
2011-05-26 09:00:00,9500,9575,9490,9500,362075
2011-05-27 09:00:00,9510,9595,9485,9520,340353
2011-05-30 09:00:00,9480,9540,9450,9520,266133
2011-05-31 09:00:00,9495,9745,9490,9690,461446
2011-06-01 09:00:00,9705,9730,9615,9620,309627
2011-06-02 09:00:00,9535,9585,9510,9570,375295
2011-06-03 09:00:00,9545,9610,9435,9485,369474
2011-06-06 09:00:00,9470,9495,9355,9390,380878
2011-06-07 09:00:00,9375,9475,9360,9465,375779
2011-06-08 09:00:00,9430,9470,9395,9430,329410
2011-06-09 09:00:00,9410,9505,9375,9500,296053
2011-06-10 09:00:00,9530,9620,9450,9450,390983
2011-06-13 09:00:00,9390,9460,9380,9455,247967
2011-06-14 09:00:00,9445,9575,9430,9575,382040
2011-06-15 09:00:00,9580,9590,9500,9515,313661
2011-06-16 09:00:00,9480,9490,9365,9420,361194
2011-06-17 09:00:00,9445,9445,9295,9380,443664
2011-06-20 09:00:00,9385,9415,9330,9385,254348
2011-06-21 09:00:00,9410,9495,9370,9490,326411
2011-06-22 09:00:00,9525,9650,9520,9600,371110
2011-06-23 09:00:00,9555,9650,9505,9510,356793
2011-06-24 09:00:00,9620,9710,9600,9635,345308
2011-06-27 09:00:00,9625,9640,9560,9640,279003
2011-06-28 09:00:00,9665,9710,9630,9705,308396
2011-06-29 09:00:00,9770,9850,9730,9810,324363
2011-06-30 09:00:00,9845,9885,9785,9885,315170
2011-07-01 09:00:00,9880,9940,9835,9940,235099
2011-07-04 09:00:00,9985,10005,9940,9970,262558
2011-07-05 09:00:00,9970,9995,9945,9975,259203
2011-07-06 09:00:00,9995,10085,9970,10025,358985
2011-07-07 09:00:00,10045,10185,10025,10165,324960
2011-07-08 09:00:00,10165,10195,10025,10040,325156
2011-07-11 09:00:00,10065,10110,9945,9945,262299
2011-07-12 09:00:00,9945,9970,9780,9900,418093
2011-07-13 09:00:00,9890,10000,9880,10000,374927
2011-07-14 09:00:00,9935,10000,9885,9980,399081
2011-07-15 09:00:00,9925,10020,9920,9960,293043
2011-07-19 00:00:00,9965,9975,9875,9965,287162
2011-07-20 00:00:00,10010,10045,9985,10010,280949
2011-07-21 00:00:00,10095,10120,9970,10095,313980
2011-07-22 00:00:00,10120,10170,10080,10115,276059
2011-07-25 00:00:00,10070,10095,10035,10070,245695
2011-07-26 00:00:00,10085,10135,10045,10080,349577
2011-07-27 00:00:00,9975,10060,9955,9980,336262
2011-07-28 00:00:00,9930,9965,9850,9930,359838
2011-07-29 00:00:00,9835,9915,9750,9835,432010
2011-08-01 00:00:00,9775,10040,9735,9770,465001
2011-08-02 00:00:00,9775,9885,9710,9775,436056
2011-08-03 00:00:00,9565,9690,9510,9570,485219
2011-08-04 00:00:00,9505,9770,9405,9505,783613
2011-08-05 00:00:00,9280,9450,9105,9280,822084
2011-08-08 00:00:00,9000,9250,8910,9005,824093
2011-08-09 00:00:00,9035,9070,8650,9035,1231153
2011-08-10 00:00:00,8825,9160,8770,8825,657330
2011-08-11 00:00:00,8985,9050,8775,8985,736436
2011-08-12 00:00:00,9030,9085,8900,9030,511410
2011-08-15 00:00:00,9095,9120,9025,9095,324106
2011-08-16 00:00:00,9075,9150,8980,9075,397972
2011-08-17 00:00:00,9070,9110,9000,9070,376257
2011-08-18 00:00:00,8730,9045,8685,8730,523250
2011-08-19 00:00:00,8750,8795,8630,8750,647561
2011-08-22 00:00:00,8685,8780,8615,8685,607270
2011-08-23 00:00:00,8720,8795,8630,8720,579969
2011-08-24 00:00:00,8700,8820,8615,8700,642752
2011-08-25 00:00:00,8760,8870,8710,8760,537758
2011-08-26 00:00:00,8745,8815,8630,8750,464223
2011-08-29 00:00:00,8925,8950,8750,8920,491672
2011-08-30 00:00:00,8905,9000,8870,8905,390230
2011-08-31 00:00:00,9040,9090,8905,9040,359930
2011-09-01 00:00:00,9040,9100,9000,9040,487861
2011-09-02 00:00:00,8850,9015,8815,8845,488808
2011-09-05 00:00:00,8685,8845,8650,8685,492267
2011-09-06 00:00:00,8630,8715,8585,8630,586998
2011-09-07 00:00:00,8815,8840,8700,8820,463172
2011-09-08 00:00:00,8760,8875,8700,8760,293310
2011-09-09 00:00:00,8570,8745,8445,8570,399455
2011-09-12 00:00:00,8415,8515,8370,8410,449956
2011-09-13 00:00:00,8545,8590,8450,8550,450823
2011-09-14 00:00:00,8515,8620,8430,8520,540110
2011-09-15 00:00:00,8660,8710,8565,8660,471238
2011-09-16 00:00:00,8775,8835,8710,8775,413671
2011-09-20 00:00:00,8720,8735,8640,8715,394601
2011-09-21 00:00:00,8655,8710,8640,8650,413377
2011-09-22 00:00:00,8370,8575,8310,8375,537560
2011-09-26 00:00:00,8370,8490,8290,8375,790683
2011-09-27 00:00:00,8675,8695,8420,8675,570116
2011-09-28 00:00:00,8635,8690,8595,8635,561914
2011-09-29 00:00:00,8715,8775,8500,8715,692747
2011-09-30 00:00:00,8610,8765,8600,8610,615524
2011-10-03 00:00:00,8525,8600,8450,8525,545536
2011-10-04 00:00:00,8395,8475,8330,8395,709031
2011-10-05 00:00:00,8490,8515,8350,8495,682443
2011-10-06 00:00:00,8560,8610,8475,8560,545032
2011-10-07 00:00:00,8610,8670,8560,8615,496811
2011-10-11 00:00:00,8755,8810,8710,8750,338921
2011-10-12 00:00:00,8845,8890,8690,8845,440033
2011-10-13 00:00:00,8745,8860,8745,8750,408138
2011-10-14 00:00:00,8830,8845,8735,8830,358560
2011-10-17 00:00:00,8805,8955,8770,8805,404505
2011-10-18 00:00:00,8750,8790,8685,8750,383557
2011-10-19 00:00:00,8795,8835,8750,8800,377807
2011-10-20 00:00:00,8665,8750,8640,8665,442806
2011-10-21 00:00:00,8745,8755,8655,8740,286013
2011-10-24 00:00:00,8825,8850,8770,8825,314375
2011-10-25 00:00:00,8730,8870,8710,8735,408993
2011-10-26 00:00:00,8695,8800,8650,8695,424266
2011-10-27 00:00:00,8990,9050,8730,8990,555024
2011-10-28 00:00:00,9020,9095,8995,9015,411769
2011-10-31 00:00:00,8905,9165,8880,8900,658293
2011-11-01 00:00:00,8725,8950,8675,8730,598503
2011-11-02 00:00:00,8690,8725,8605,8690,507221
2011-11-04 00:00:00,8720,8820,8705,8720,416838
2011-11-07 00:00:00,8760,8780,8680,8760,330367
2011-11-08 00:00:00,8725,8770,8640,8725,433681
2011-11-09 00:00:00,8615,8765,8605,8615,501862
2011-11-10 00:00:00,8530,8575,8465,8530,553514
2011-11-11 00:00:00,8555,8600,8460,8555,471295
2011-11-14 00:00:00,8565,8665,8540,8565,361283
2011-11-15 00:00:00,8550,8595,8490,8555,374652
2011-11-16 00:00:00,8485,8570,8450,8485,446516
2011-11-17 00:00:00,8435,8495,8380,8435,472973
2011-11-18 00:00:00,8420,8455,8360,8415,404023
2011-11-21 00:00:00,8275,8380,8225,8270,316856
2011-11-22 00:00:00,8300,8355,8250,8300,440053
2011-11-24 00:00:00,8145,8220,8130,8145,315748
2011-11-25 00:00:00,8180,8205,8105,8180,379126
2011-11-28 00:00:00,8390,8415,8260,8390,364896
2011-11-29 00:00:00,8455,8505,8350,8455,442102
2011-11-30 00:00:00,8630,8650,8360,8630,430752
2011-12-01 00:00:00,8620,8665,8560,8620,464733
2011-12-02 00:00:00,8700,8755,8590,8695,394964
2011-12-05 00:00:00,8715,8730,8670,8715,310314
2011-12-06 00:00:00,8600,8670,8540,8595,400815
2011-12-07 00:00:00,8640,8730,8615,8640,425303
2011-12-08 00:00:00,8615,8695,8555,8615,351712
2011-12-09 00:00:00,8575,8630,8490,8570,479949
2011-12-12 00:00:00,8545,8670,8505,8540,326302
2011-12-13 00:00:00,8600,8610,8510,8595,347002
2011-12-14 00:00:00,8455,8525,8420,8455,339861
2011-12-15 00:00:00,8415,8440,8365,8415,368146
2011-12-16 00:00:00,8405,8440,8345,8400,274500
2011-12-19 00:00:00,8340,8360,8260,8340,356023
2011-12-20 00:00:00,8415,8455,8305,8420,243191
2011-12-21 00:00:00,8405,8500,8385,8400,277411
2011-12-22 00:00:00,8420,8445,8375,8420,179619
2011-12-26 00:00:00,8450,8525,8430,8450,128046
2011-12-27 00:00:00,8465,8470,8415,8465,134655
2011-12-28 00:00:00,8415,8460,8365,8415,162127
2011-12-29 00:00:00,8385,8425,8330,8385,244677
2011-12-30 00:00:00,8435,8455,8415,8435,148398
2012-01-04 00:00:00,8520,8575,8490,8520,312183
2012-01-05 00:00:00,8460,8515,8440,8465,234692
2012-01-06 00:00:00,8365,8495,8340,8365,409276
2012-01-10 00:00:00,8460,8475,8400,8460,274842
2012-01-11 00:00:00,8410,8455,8405,8415,252791
2012-01-12 00:00:00,8400,8440,8355,8400,320780
2012-01-13 00:00:00,8450,8510,8425,8450,354253
2012-01-16 00:00:00,8390,8420,8345,8390,317731
2012-01-17 00:00:00,8490,8505,8405,8490,296507
2012-01-18 00:00:00,8580,8600,8435,8580,555594
2012-01-19 00:00:00,8685,8735,8595,8685,466051
2012-01-20 00:00:00,8745,8790,8720,8745,464698
2012-01-23 00:00:00,8805,8810,8740,8810,281747
2012-01-24 00:00:00,8775,8820,8755,8775,325391
2012-01-25 00:00:00,8825,8905,8810,8825,427423
2012-01-26 00:00:00,8915,8915,8830,8910,328757
2012-01-27 00:00:00,8825,8885,8800,8825,401532
2012-01-30 00:00:00,8755,8835,8740,8755,376736
2012-01-31 00:00:00,8825,8835,8770,8825,343864
2012-02-01 00:00:00,8835,8885,8775,8835,339227
2012-02-02 00:00:00,8875,8900,8850,8880,361027
2012-02-03 00:00:00,8910,8935,8815,8905,373337
2012-02-06 00:00:00,8895,8950,8870,8895,294975
2012-02-07 00:00:00,8915,8955,8880,8915,319307
2012-02-08 00:00:00,8980,9010,8950,8980,394029
2012-02-09 00:00:00,9015,9025,8935,9020,436454
2012-02-10 00:00:00,8900,9015,8890,8905,365688
2012-02-13 00:00:00,9010,9020,8940,9005,364620
2012-02-14 00:00:00,9090,9100,8965,9090,500381
2012-02-15 00:00:00,9265,9315,9105,9265,698587
2012-02-16 00:00:00,9290,9350,9210,9290,599293
2012-02-17 00:00:00,9480,9495,9370,9485,522187
2012-02-20 00:00:00,9460,9570,9425,9460,396892
2012-02-21 00:00:00,9465,9515,9435,9470,561862
2012-02-22 00:00:00,9570,9610,9435,9575,525241
2012-02-23 00:00:00,9560,9620,9505,9555,458334
2012-02-24 00:00:00,9715,9745,9570,9720,456559
2012-02-27 00:00:00,9505,9740,9475,9505,554249
2012-02-28 00:00:00,9785,9825,9530,9785,786351
2012-02-29 00:00:00,9775,9875,9705,9775,672017
2012-03-01 00:00:00,9770,9870,9635,9775,750072
2012-03-02 00:00:00,9765,9815,9730,9765,533992
2012-03-05 00:00:00,9700,9795,9625,9700,526207
2012-03-06 00:00:00,9530,9740,9490,9530,636628
2012-03-07 00:00:00,9615,9645,9510,9615,593205
2012-03-08 00:00:00,9780,9815,9660,9780,410092
2012-03-09 00:00:00,9920,9975,9775,9915,727028
2012-03-12 00:00:00,9830,9960,9805,9825,511291
2012-03-13 00:00:00,9925,9945,9810,9925,722835
2012-03-14 00:00:00,10055,10075,9980,10055,500523
2012-03-15 00:00:00,10020,10095,10000,10020,476822
2012-03-16 00:00:00,10090,10125,10020,10085,423299
2012-03-19 00:00:00,10045,10105,10000,10045,304900
2012-03-21 00:00:00,10010,10070,10005,10010,397051
2012-03-22 00:00:00,9935,10070,9915,9935,586135
2012-03-23 00:00:00,9875,9965,9845,9875,377081
2012-03-26 00:00:00,10020,10035,9940,10020,368020
2012-03-27 00:00:00,10165,10195,10080,10165,514734
2012-03-28 00:00:00,10145,10215,10085,10145,481589
2012-03-29 00:00:00,10035,10165,10020,10035,489397
2012-03-30 00:00:00,10110,10160,10040,10110,462539
2012-04-02 00:00:00,10070,10200,10040,10070,486214
2012-04-03 00:00:00,10050,10095,10010,10055,348636
2012-04-04 00:00:00,9690,10075,9690,9690,790605
2012-04-05 00:00:00,9750,9820,9635,9750,708736
2012-04-06 00:00:00,9550,9750,9510,9550,417736
2012-04-09 00:00:00,9550,9625,9515,9555,413228
2012-04-10 00:00:00,9460,9665,9360,9465,695690
2012-04-11 00:00:00,9505,9535,9385,9505,722617
2012-04-12 00:00:00,9575,9600,9455,9575,486321
2012-04-13 00:00:00,9550,9700,9540,9550,551023
2012-04-16 00:00:00,9480,9545,9440,9480,475288
2012-04-17 00:00:00,9575,9615,9455,9580,439486
2012-04-18 00:00:00,9630,9695,9585,9625,436360
2012-04-19 00:00:00,9625,9670,9550,9625,456972
2012-04-20 00:00:00,9605,9620,9530,9610,372915
2012-04-23 00:00:00,9415,9650,9400,9415,425129
2012-04-24 00:00:00,9530,9540,9420,9530,474110
2012-04-25 00:00:00,9590,9600,9535,9585,311286
2012-04-26 00:00:00,9535,9640,9505,9540,380990
2012-04-27 00:00:00,9515,9700,9455,9515,702662
2012-05-01 00:00:00,9385,9475,9290,9385,404676
2012-05-02 00:00:00,9320,9425,9300,9325,410938
2012-05-07 00:00:00,9170,9235,9100,9165,477895
2012-05-08 00:00:00,9055,9215,9035,9055,412428
2012-05-09 00:00:00,8950,9105,8935,8955,573884
2012-05-10 00:00:00,9060,9095,8985,9060,558866
2012-05-11 00:00:00,8995,9050,8930,8995,510602
2012-05-14 00:00:00,8885,9030,8870,8885,479740
2012-05-15 00:00:00,8910,8965,8840,8910,642984
2012-05-16 00:00:00,8810,8885,8715,8810,754998
2012-05-17 00:00:00,8755,8880,8685,8750,693918
2012-05-18 00:00:00,8655,8700,8580,8655,719529
2012-05-21 00:00:00,8675,8690,8605,8675,446239
2012-05-22 00:00:00,8780,8790,8690,8785,451544
2012-05-23 00:00:00,8485,8710,8475,8485,670079
2012-05-24 00:00:00,8595,8620,8495,8595,577001
2012-05-25 00:00:00,8575,8625,8550,8575,449327
2012-05-28 00:00:00,8585,8620,8565,8585,267748
2012-05-29 00:00:00,8660,8670,8515,8660,521842
2012-05-30 00:00:00,8515,8650,8485,8515,491564
2012-05-31 00:00:00,8470,8570,8435,8470,521408
2012-06-01 00:00:00,8300,8490,8255,8300,616094
2012-06-04 00:00:00,8320,8360,8230,8320,514397
2012-06-05 00:00:00,8430,8460,8310,8435,548433
2012-06-06 00:00:00,8575,8635,8410,8575,617914
2012-06-07 00:00:00,8625,8700,8575,8625,366131
2012-06-08 00:00:00,8450,8605,8385,8450,562481
2012-06-11 00:00:00,8500,8650,8495,8500,376787
2012-06-12 00:00:00,8505,8560,8435,8505,425512
2012-06-13 00:00:00,8575,8605,8530,8575,361457
2012-06-14 00:00:00,8540,8580,8490,8540,335419
2012-06-15 00:00:00,8580,8615,8535,8580,377453
2012-06-18 00:00:00,8660,8755,8635,8660,397027
2012-06-19 00:00:00,8710,8730,8620,8715,313472
2012-06-20 00:00:00,8755,8820,8690,8755,364981
2012-06-21 00:00:00,8855,8885,8765,8855,470242
2012-06-22 00:00:00,8800,8820,8710,8800,380857
2012-06-25 00:00:00,8645,8825,8615,8645,382193
2012-06-26 00:00:00,8660,8700,8605,8660,403432
2012-06-27 00:00:00,8785,8805,8640,8780,337663
2012-06-28 00:00:00,8785,8880,8775,8785,418200
2012-06-29 00:00:00,9045,9075,8790,9045,693616
2012-07-02 00:00:00,9010,9090,8985,9010,370949
2012-07-03 00:00:00,9120,9150,9010,9120,384976
2012-07-04 00:00:00,9080,9135,9060,9085,320592
2012-07-05 00:00:00,9070,9130,9030,9065,431396
2012-07-06 00:00:00,8955,9080,8930,8950,462801
2012-07-09 00:00:00,8880,8950,8850,8880,336963
2012-07-10 00:00:00,8865,8970,8825,8865,416607
2012-07-11 00:00:00,8850,8880,8795,8850,293051
2012-07-12 00:00:00,8660,8860,8650,8660,603365
2012-07-13 00:00:00,8760,8800,8670,8765,372095
2012-07-17 00:00:00,8730,8810,8710,8725,327922
2012-07-18 00:00:00,8780,8795,8710,8775,325786
2012-07-19 00:00:00,8795,8835,8765,8795,344502
2012-07-20 00:00:00,8630,8790,8595,8625,412009
2012-07-23 00:00:00,8445,8605,8410,8445,431496
2012-07-24 00:00:00,8420,8515,8370,8420,435524
2012-07-25 00:00:00,8375,8440,8320,8375,483358
2012-07-26 00:00:00,8515,8530,8350,8515,498259
2012-07-27 00:00:00,8645,8720,8505,8650,441225
2012-07-30 00:00:00,8615,8670,8585,8615,354345
2012-07-31 00:00:00,8660,8735,8575,8655,476608
2012-08-01 00:00:00,8655,8680,8570,8655,404683
2012-08-02 00:00:00,8565,8705,8500,8565,569707
2012-08-03 00:00:00,8675,8700,8505,8680,430266
2012-08-06 00:00:00,8765,8775,8680,8770,386885
2012-08-07 00:00:00,8900,8940,8710,8900,549350
2012-08-08 00:00:00,8870,8960,8820,8870,567316
2012-08-09 00:00:00,8975,9000,8855,8975,679171
2012-08-10 00:00:00,8875,8950,8830,8870,443816
2012-08-13 00:00:00,8885,8930,8860,8885,263429
2012-08-14 00:00:00,8970,8990,8890,8970,382532
2012-08-15 00:00:00,8930,8955,8855,8930,308814
2012-08-16 00:00:00,9100,9130,8955,9100,468647
2012-08-17 00:00:00,9200,9215,9085,9195,468441
2012-08-20 00:00:00,9175,9230,9145,9175,365722
2012-08-21 00:00:00,9235,9245,9135,9240,342770
2012-08-22 00:00:00,9090,9160,9070,9090,443184
2012-08-23 00:00:00,9095,9200,9060,9095,512602
2012-08-24 00:00:00,9060,9115,9005,9060,386616
2012-08-27 00:00:00,9095,9150,9075,9095,354017
2012-08-28 00:00:00,9035,9135,8985,9035,502082
2012-08-29 00:00:00,9070,9095,9035,9070,254618
2012-08-30 00:00:00,8920,9070,8900,8920,404733
2012-08-31 00:00:00,8915,8935,8815,8915,483848
2012-09-03 00:00:00,8770,8895,8760,8770,511861
2012-09-04 00:00:00,8725,8810,8720,8725,526210
2012-09-05 00:00:00,8680,8770,8635,8680,479320
2012-09-06 00:00:00,8850,8865,8650,8850,493491
2012-09-07 00:00:00,8850,8940,8800,8855,527793
2012-09-10 00:00:00,8860,8885,8830,8860,288123
2012-09-11 00:00:00,8825,8845,8770,8825,355784
2012-09-12 00:00:00,8965,9000,8815,8965,535342
2012-09-13 00:00:00,8895,9030,8870,8890,317390
2012-09-14 00:00:00,9185,9210,9020,9185,538372
2012-09-18 00:00:00,9090,9115,9030,9095,460743
2012-09-19 00:00:00,9115,9225,9070,9120,629403
2012-09-20 00:00:00,9020,9150,8985,9020,554351
2012-09-21 00:00:00,9065,9095,9035,9070,321933
2012-09-24 00:00:00,8965,9030,8940,8965,372635
2012-09-25 00:00:00,9040,9050,8960,9040,408261
2012-09-26 00:00:00,8840,8965,8830,8845,435235
2012-09-27 00:00:00,8940,8975,8845,8935,391186
2012-09-28 00:00:00,8835,8990,8815,8830,489698
2012-10-01 00:00:00,8855,8870,8760,8855,374187
2012-10-02 00:00:00,8780,8850,8760,8785,368047
2012-10-03 00:00:00,8780,8815,8730,8785,414202
2012-10-04 00:00:00,8870,8890,8740,8870,490200
2012-10-05 00:00:00,8925,8945,8800,8925,460265
2012-10-09 00:00:00,8680,8850,8660,8680,479075
2012-10-10 00:00:00,8580,8660,8545,8580,469161
2012-10-11 00:00:00,8625,8635,8515,8625,520467
2012-10-12 00:00:00,8560,8600,8520,8560,434741
