datetime,open,high,low,close,volume
2013-08-09 20:00:00,13570,13635,13535,13565,69551
2013-08-12 00:00:00,13555,13575,13525,13550,23398
2013-08-12 08:00:00,13495,13665,13410,13605,243994
2013-08-12 12:00:00,13605,13625,13455,13510,178803
2013-08-12 16:00:00,13535,13550,13445,13485,55528
2013-08-12 20:00:00,13485,13565,13480,13560,67929
2013-08-13 00:00:00,13845,13955,13825,13950,45347
2013-08-13 08:00:00,13705,13795,13680,13730,219981
2013-08-13 12:00:00,13730,13870,13715,13845,203771
2013-08-13 16:00:00,13885,13950,13870,13915,69615
2013-08-13 20:00:00,13920,13930,13775,13845,119851
2013-08-14 00:00:00,13915,13950,13880,13890,38920
2013-08-14 08:00:00,13940,13970,13820,13860,185303
2013-08-14 12:00:00,13860,14055,13735,14015,272427
2013-08-14 16:00:00,13975,13995,13920,13960,58519
2013-08-14 20:00:00,13960,13980,13880,13910,74413
2013-08-15 00:00:00,13625,13690,13565,13600,62945
2013-08-15 08:00:00,13820,13985,13795,13845,280954
2013-08-15 12:00:00,13845,13865,13700,13800,235314
2013-08-15 16:00:00,13770,13840,13760,13800,45732
2013-08-15 20:00:00,13805,13815,13580,13625,153906
2013-08-16 00:00:00,13665,13700,13625,13630,28507
2013-08-16 08:00:00,13530,13665,13515,13575,191982
2013-08-16 12:00:00,13575,13735,13565,13665,262736
2013-08-16 16:00:00,13665,13675,13615,13635,38516
2013-08-16 20:00:00,13635,13720,13585,13665,71550
2013-08-19 00:00:00,13760,13760,13665,13680,30986
2013-08-19 08:00:00,13640,13690,13575,13660,158723
2013-08-19 12:00:00,13660,13760,13650,13760,148483
2013-08-19 16:00:00,13750,13780,13690,13760,46990
2013-08-19 20:00:00,13760,13795,13710,13760,61457
2013-08-20 00:00:00,13390,13460,13370,13435,44578
2013-08-20 08:00:00,13630,13735,13600,13685,158701
2013-08-20 12:00:00,13685,13685,13365,13415,336108
2013-08-20 16:00:00,13385,13415,13320,13350,82833
2013-08-20 20:00:00,13350,13415,13325,13390,111936
2013-08-21 00:00:00,13345,13355,13275,13305,28649
2013-08-21 08:00:00,13425,13500,13255,13285,261654
2013-08-21 12:00:00,13285,13455,13240,13410,233517
2013-08-21 16:00:00,13350,13400,13325,13345,55897
2013-08-21 20:00:00,13345,13380,13315,13350,68239
2013-08-22 00:00:00,13600,13610,13535,13595,40952
2013-08-22 08:00:00,13310,13450,13220,13365,249216
2013-08-22 12:00:00,13360,13435,13300,13365,170736
2013-08-22 16:00:00,13425,13570,13415,13540,81428
2013-08-22 20:00:00,13540,13635,13525,13600,86957
2013-08-23 00:00:00,13690,13715,13665,13685,29419
2013-08-23 08:00:00,13625,13725,13585,13685,208696
2013-08-23 12:00:00,13685,13775,13585,13695,227106
2013-08-23 16:00:00,13660,13720,13640,13685,50082
2013-08-23 20:00:00,13685,13775,13660,13695,90442
2013-08-26 00:00:00,13630,13675,13620,13630,23074
2013-08-26 08:00:00,13710,13740,13580,13645,175362
2013-08-26 12:00:00,13645,13690,13595,13660,104029
2013-08-26 16:00:00,13650,13655,13565,13585,29652
2013-08-26 20:00:00,13585,13635,13555,13630,46756
2013-08-27 00:00:00,13335,13375,13255,13270,61967
2013-08-27 08:00:00,13540,13640,13515,13625,149102
2013-08-27 12:00:00,13630,13680,13500,13545,157941
2013-08-27 16:00:00,13535,13540,13405,13425,73481
2013-08-27 20:00:00,13425,13425,13310,13335,129248
2013-08-28 00:00:00,13400,13445,13370,13445,30404
2013-08-28 08:00:00,13200,13330,13195,13250,212472
2013-08-28 12:00:00,13250,13400,13185,13360,237318
2013-08-28 16:00:00,13390,13430,13310,13330,60821
2013-08-28 20:00:00,13325,13415,13290,13400,91869
2013-08-29 00:00:00,13595,13635,13545,13555,40226
2013-08-29 08:00:00,13385,13475,13365,13380,191870
2013-08-29 12:00:00,13380,13470,13375,13460,141944
2013-08-29 16:00:00,13530,13545,13480,13505,45974
2013-08-29 20:00:00,13500,13605,13480,13590,95127
2013-08-30 00:00:00,13310,13350,13280,13320,33422
2013-08-30 08:00:00,13580,13630,13335,13395,304907
2013-08-30 12:00:00,13395,13465,13355,13355,191637
2013-08-30 16:00:00,13315,13360,13275,13350,56176
2013-08-30 20:00:00,13350,13375,13305,13310,64390
2013-09-02 00:00:00,13740,13745,13715,13730,6195
2013-09-02 08:00:00,13445,13560,13410,13510,177848
2013-09-02 12:00:00,13510,13620,13505,13570,175596
2013-09-02 16:00:00,13695,13750,13680,13720,62020
2013-09-02 20:00:00,13720,13745,13710,13745,16348
2013-09-03 00:00:00,13980,13995,13790,13790,63856
2013-09-03 08:00:00,13745,13980,13745,13925,278414
2013-09-03 12:00:00,13920,14000,13885,13995,204655
2013-09-03 16:00:00,13990,14020,13830,13940,112294
2013-09-03 20:00:00,13945,13990,13920,13975,72095
2013-09-04 00:00:00,14045,14155,14020,14120,43532
2013-09-04 08:00:00,13870,13925,13835,13855,181528
2013-09-04 12:00:00,13860,14095,13855,14095,216195
2013-09-04 16:00:00,14040,14050,13970,13985,59932
2013-09-04 20:00:00,13985,14055,13915,14045,94266
2013-09-05 00:00:00,14045,14100,14040,14070,25364
2013-09-05 08:00:00,14145,14150,14010,14065,176373
2013-09-05 12:00:00,14065,14170,13975,14005,277155
2013-09-05 16:00:00,14035,14090,13965,14020,88136
2013-09-05 20:00:00,14025,14085,13990,14045,82172
2013-09-06 00:00:00,13850,13930,13835,13930,50251
2013-09-06 08:00:00,14080,14090,13845,13925,280541
2013-09-06 12:00:00,13925,13965,13825,13850,231139
2013-09-06 16:00:00,13850,13895,13820,13870,44448
2013-09-06 20:00:00,13870,13970,13690,13855,199882
2013-09-09 00:00:00,14230,14280,14215,14270,27963
2013-09-09 08:00:00,14330,14350,14110,14145,282313
2013-09-09 12:00:00,14140,14245,14115,14220,173411
2013-09-09 16:00:00,14185,14210,14165,14180,46783
2013-09-09 20:00:00,14180,14245,14180,14230,57397
2013-09-10 00:00:00,14555,14565,14520,14555,28209
2013-09-10 08:00:00,14325,14415,14285,14370,226951
2013-09-10 12:00:00,14370,14455,14335,14395,217314
2013-09-10 16:00:00,14430,14500,14420,14480,68943
2013-09-10 20:00:00,14480,14570,14480,14560,91420
2013-09-11 00:00:00,14390,14485,14390,14470,25031
2013-09-11 08:00:00,14510,14565,14450,14530,242039
2013-09-11 12:00:00,14530,14570,14410,14445,187152
2013-09-11 16:00:00,14450,14455,14400,14445,44096
2013-09-11 20:00:00,14445,14460,14365,14390,54770
2013-09-12 00:00:00,14235,14250,14130,14225,41320
2013-09-12 08:00:00,14400,14460,14355,14395,109682
2013-09-12 12:00:00,14395,14430,14320,14330,81307
2013-09-12 16:00:00,14300,14315,14220,14250,50558
2013-09-12 20:00:00,14250,14300,14220,14235,62848
2013-09-13 00:00:00,14305,14320,14265,14310,25982
2013-09-13 08:00:00,14275,14380,14235,14265,228307
2013-09-13 12:00:00,14265,14360,14165,14340,257693
2013-09-13 16:00:00,14345,14350,14285,14310,33367
2013-09-13 20:00:00,14310,14370,14285,14305,66996
2013-09-17 00:00:00,14375,14400,14360,14400,23264
2013-09-17 08:00:00,14395,14425,14325,14385,157900
2013-09-17 12:00:00,14385,14400,14255,14290,160390
2013-09-17 16:00:00,14305,14325,14260,14275,38347
2013-09-17 20:00:00,14275,14385,14265,14375,51072
2013-09-18 00:00:00,14440,14460,14420,14450,16554
2013-09-18 08:00:00,14360,14555,14345,14520,256799
2013-09-18 12:00:00,14520,14575,14380,14440,254727
2013-09-18 16:00:00,14415,14460,14360,14445,54493
2013-09-18 20:00:00,14445,14465,14420,14440,46614
2013-09-19 00:00:00,14870,14875,14730,14730,48265
2013-09-19 08:00:00,14625,14680,14520,14680,240055
2013-09-19 12:00:00,14680,14710,14595,14685,244122
2013-09-19 16:00:00,14735,14855,14715,14795,103758
2013-09-19 20:00:00,14795,14880,14775,14870,103588
2013-09-20 00:00:00,14745,14745,14675,14695,29203
2013-09-20 08:00:00,14735,14760,14660,14720,196992
2013-09-20 12:00:00,14720,14740,14640,14685,165251
2013-09-20 16:00:00,14690,14735,14675,14725,36862
2013-09-20 20:00:00,14725,14775,14710,14745,51675
2013-09-24 00:00:00,14690,14770,14690,14750,30950
2013-09-24 08:00:00,14575,14680,14540,14575,191353
2013-09-24 12:00:00,14575,14715,14555,14675,175985
2013-09-24 16:00:00,14715,14715,14650,14675,51449
2013-09-24 20:00:00,14670,14700,14630,14690,73625
2013-09-25 00:00:00,14585,14620,14550,14560,32955
2013-09-25 08:00:00,14685,14710,14600,14615,171827
2013-09-25 12:00:00,14615,14670,14560,14565,164256
2013-09-25 16:00:00,14560,14565,14505,14530,60462
2013-09-25 20:00:00,14530,14600,14520,14585,74905
2013-09-26 00:00:00,14815,14845,14775,14775,45065
2013-09-26 08:00:00,14540,14755,14420,14725,372634
2013-09-26 12:00:00,14720,14855,14640,14830,323480
2013-09-26 16:00:00,14805,14820,14655,14745,123759
2013-09-26 20:00:00,14745,14875,14740,14815,91141
2013-09-27 00:00:00,14635,14695,14625,14655,35150
2013-09-27 08:00:00,14795,14840,14755,14785,182372
2013-09-27 12:00:00,14790,14825,14710,14745,176401
2013-09-27 16:00:00,14760,14760,14680,14685,59295
2013-09-27 20:00:00,14690,14700,14590,14635,86533
2013-09-30 00:00:00,14465,14530,14450,14485,41799
2013-09-30 08:00:00,14510,14535,14430,14515,213589
2013-09-30 12:00:00,14520,14635,14460,14485,215247
2013-09-30 16:00:00,14500,14530,14470,14480,46820
2013-09-30 20:00:00,14480,14485,14345,14470,135215
2013-10-01 00:00:00,14495,14515,14465,14505,43823
2013-10-01 08:00:00,14530,14670,14495,14620,247721
2013-10-01 12:00:00,14620,14625,14475,14510,270228
2013-10-01 16:00:00,14500,14575,14370,14430,125810
2013-10-01 20:00:00,14430,14510,14360,14495,127319
2013-10-02 00:00:00,14100,14170,14095,14165,42680
2013-10-02 08:00:00,14495,14590,14360,14385,297299
2013-10-02 12:00:00,14390,14425,14120,14190,427703
2013-10-02 16:00:00,14090,14165,14045,14110,123617
2013-10-02 20:00:00,14105,14170,14025,14105,139582
2013-10-03 00:00:00,14105,14160,13985,14115,96144
2013-10-03 08:00:00,14145,14230,14085,14170,223043
2013-10-03 12:00:00,14170,14225,14130,14135,153726
2013-10-03 16:00:00,14165,14185,14145,14170,53131
2013-10-03 20:00:00,14170,14200,14085,14105,75860
2013-10-04 00:00:00,14020,14120,13995,14115,42385
2013-10-04 08:00:00,14050,14130,13940,14080,296160
2013-10-04 12:00:00,14075,14160,14015,14035,217463
2013-10-04 16:00:00,13995,14065,13995,14045,47680
2013-10-04 20:00:00,14045,14085,13955,14020,86110
2013-10-07 00:00:00,13870,13895,13830,13875,51638
2013-10-07 08:00:00,14070,14085,13825,13855,288928
2013-10-07 12:00:00,13860,13935,13845,13855,161372
2013-10-07 16:00:00,13785,13825,13765,13785,70384
2013-10-07 20:00:00,13785,13905,13755,13865,99017
2013-10-08 00:00:00,13830,13845,13780,13785,59026
2013-10-08 08:00:00,13805,13860,13750,13830,207714
2013-10-08 12:00:00,13830,13940,13830,13925,238571
2013-10-08 16:00:00,13930,13935,13870,13885,49653
2013-10-08 20:00:00,13885,13930,13820,13830,91997
2013-10-09 00:00:00,13985,14095,13945,14095,65425
2013-10-09 08:00:00,13785,13980,13765,13965,235935
2013-10-09 12:00:00,13965,14065,13945,14065,198153
2013-10-09 16:00:00,14045,14090,14020,14065,69158
2013-10-09 20:00:00,14065,14075,13980,13985,97863
2013-10-10 00:00:00,14320,14385,14290,14385,75122
2013-10-10 08:00:00,14110,14185,14080,14130,202603
2013-10-10 12:00:00,14125,14210,14125,14185,188609
2013-10-10 16:00:00,14190,14280,14185,14265,73817
2013-10-10 20:00:00,14260,14345,14240,14320,114501
2013-10-11 00:00:00,14405,14495,14390,14460,44927
2013-10-11 08:00:00,14320,14430,14305,14425,264865
2013-10-11 12:00:00,14425,14465,14345,14410,242694
2013-10-11 16:00:00,14405,14430,14375,14405,45967
2013-10-11 20:00:00,14410,14435,14365,14405,54072
2013-10-15 00:00:00,14455,14510,14440,14440,45760
2013-10-15 08:00:00,14515,14530,14460,14495,133746
2013-10-15 12:00:00,14495,14510,14430,14455,122420
2013-10-15 16:00:00,14445,14520,14430,14500,59916
2013-10-15 20:00:00,14495,14500,14420,14455,104835
2013-10-16 00:00:00,14640,14650,14600,14625,66234
2013-10-16 08:00:00,14460,14520,14420,14465,179872
2013-10-16 12:00:00,14465,14515,14440,14470,130161
2013-10-16 16:00:00,14470,14480,14455,14455,37089
2013-10-16 20:00:00,14455,14635,14455,14635,112914
2013-10-17 00:00:00,14525,14590,14525,14570,35944
2013-10-17 08:00:00,14645,14685,14620,14635,209837
2013-10-17 12:00:00,14640,14655,14505,14595,203672
2013-10-17 16:00:00,14565,14575,14455,14530,119599
2013-10-17 20:00:00,14530,14565,14480,14525,95575
2013-10-18 00:00:00,14615,14665,14610,14655,36105
2013-10-18 08:00:00,14600,14630,14555,14595,159171
2013-10-18 12:00:00,14595,14600,14510,14595,145131
2013-10-18 16:00:00,14570,14580,14530,14550,47884
2013-10-18 20:00:00,14555,14645,14550,14620,82443
2013-10-21 00:00:00,14695,14720,14685,14685,16910
2013-10-21 08:00:00,14635,14750,14630,14685,192563
2013-10-21 12:00:00,14685,14710,14635,14705,137905
2013-10-21 16:00:00,14675,14700,14670,14675,29320
2013-10-21 20:00:00,14675,14735,14670,14695,56109
2013-10-22 00:00:00,14770,14800,14740,14760,61806
2013-10-22 08:00:00,14690,14740,14650,14730,131012
2013-10-22 12:00:00,14730,14760,14700,14715,127185
2013-10-22 16:00:00,14715,14720,14695,14710,27904
2013-10-22 20:00:00,14715,14840,14665,14770,164987
2013-10-23 00:00:00,14295,14325,14285,14295,45838
2013-10-23 08:00:00,14775,14800,14725,14740,147153
2013-10-23 12:00:00,14740,14745,14410,14435,454104
2013-10-23 16:00:00,14415,14435,14275,14310,144566
2013-10-23 20:00:00,14315,14365,14255,14290,129553
2013-10-24 00:00:00,14425,14460,14400,14410,26617
2013-10-24 08:00:00,14360,14410,14275,14340,307304
2013-10-24 12:00:00,14340,14510,14295,14485,240249
2013-10-24 16:00:00,14450,14455,14405,14430,57120
2013-10-24 20:00:00,14430,14435,14380,14430,66293
2013-10-25 00:00:00,14210,14235,14155,14175,40218
2013-10-25 08:00:00,14450,14455,14300,14330,221130
2013-10-25 12:00:00,14325,14335,14095,14120,444009
2013-10-25 16:00:00,14115,14200,14100,14185,62904
2013-10-25 20:00:00,14185,14235,14180,14210,64765
2013-10-28 00:00:00,14315,14345,14310,14335,20923
2013-10-28 08:00:00,14275,14285,14195,14270,174497
2013-10-28 12:00:00,14270,14410,14265,14365,251745
2013-10-28 16:00:00,14365,14375,14325,14345,50808
2013-10-28 20:00:00,14340,14355,14305,14315,54435
2013-10-29 00:00:00,14390,14465,14385,14455,33740
2013-10-29 08:00:00,14280,14410,14225,14340,217399
2013-10-29 12:00:00,14335,14385,14250,14340,219720
2013-10-29 16:00:00,14345,14375,14335,14355,41882
2013-10-29 20:00:00,14355,14435,14355,14390,72629
2013-10-30 00:00:00,14505,14505,14455,14455,31424
2013-10-30 08:00:00,14480,14540,14430,14495,200682
2013-10-30 12:00:00,14495,14535,14440,14535,182487
2013-10-30 16:00:00,14555,14590,14540,14570,74438
2013-10-30 20:00:00,14575,14575,14480,14500,77523
2013-10-31 00:00:00,14375,14450,14370,14440,42280
2013-10-31 08:00:00,14475,14515,14430,14480,147502
2013-10-31 12:00:00,14480,14530,14325,14360,231113
2013-10-31 16:00:00,14360,14390,14345,14345,53047
2013-10-31 20:00:00,14350,14420,14335,14375,90475
2013-11-01 00:00:00,14325,14330,14245,14310,61781
2013-11-01 08:00:00,14415,14420,14205,14230,213104
2013-11-01 12:00:00,14230,14270,14125,14190,276153
2013-11-01 16:00:00,14200,14255,14200,14235,58268
2013-11-01 20:00:00,14240,14340,14235,14325,81308
2013-11-05 00:00:00,14130,14210,14130,14200,40743
2013-11-05 08:00:00,14315,14325,14145,14190,226685
2013-11-05 12:00:00,14190,14275,14180,14200,215632
2013-11-05 16:00:00,14180,14190,14125,14155,63974
2013-11-05 20:00:00,14155,14180,14130,14135,48916
2013-11-06 00:00:00,14400,14420,14370,14405,33063
2013-11-06 08:00:00,14155,14285,14130,14270,211712
2013-11-06 12:00:00,14265,14420,14265,14350,306706
2013-11-06 16:00:00,14350,14390,14320,14375,61234
2013-11-06 20:00:00,14375,14415,14365,14400,40677
2013-11-07 00:00:00,14355,14365,14105,14150,140500
2013-11-07 08:00:00,14360,14390,14245,14295,266546
2013-11-07 12:00:00,14290,14315,14220,14245,226908
2013-11-07 16:00:00,14245,14275,14235,14260,39854
2013-11-07 20:00:00,14260,14410,14245,14350,140650
2013-11-08 00:00:00,14160,14250,14155,14235,81624
2013-11-08 08:00:00,14040,14180,14025,14145,269508
2013-11-08 12:00:00,14145,14155,14040,14080,180356
2013-11-08 16:00:00,14075,14140,14075,14105,55956
2013-11-08 20:00:00,14105,14205,14040,14165,169013
2013-11-11 00:00:00,14355,14360,14320,14345,27905
2013-11-11 08:00:00,14300,14320,14240,14280,188495
2013-11-11 12:00:00,14280,14295,14215,14280,152897
2013-11-11 16:00:00,14290,14315,14275,14310,46570
2013-11-11 20:00:00,14305,14360,14295,14350,42524
2013-11-12 00:00:00,14540,14550,14505,14515,43657
2013-11-12 08:00:00,14305,14560,14290,14510,310353
2013-11-12 12:00:00,14510,14595,14505,14550,242474
2013-11-12 16:00:00,14575,14585,14515,14535,83081
2013-11-12 20:00:00,14535,14560,14515,14540,45783
2013-11-13 00:00:00,14615,14660,14580,14650,43498
2013-11-13 08:00:00,14525,14615,14495,14555,237229
2013-11-13 12:00:00,14560,14605,14515,14605,155737
2013-11-13 16:00:00,14635,14660,14610,14635,72393
2013-11-13 20:00:00,14635,14635,14535,14615,69276
2013-11-14 00:00:00,15025,15085,14995,15045,80554
2013-11-14 08:00:00,14675,14880,14670,14865,346249
2013-11-14 12:00:00,14870,14990,14825,14825,522247
2013-11-14 16:00:00,14870,14980,14840,14980,120285
2013-11-14 20:00:00,14980,15065,14945,15025,107746
2013-11-15 00:00:00,15295,15335,15280,15280,48787
2013-11-15 08:00:00,15060,15190,15005,15170,357038
2013-11-15 12:00:00,15170,15225,15130,15165,319760
2013-11-15 16:00:00,15170,15370,15165,15355,161809
2013-11-15 20:00:00,15355,15375,15265,15290,100892
2013-11-18 00:00:00,15210,15275,15170,15250,51830
2013-11-18 08:00:00,15270,15290,15115,15235,328653
2013-11-18 12:00:00,15235,15245,15130,15175,220272
2013-11-18 16:00:00,15175,15200,15075,15150,105413
2013-11-18 20:00:00,15150,15235,15145,15210,72722
2013-11-19 00:00:00,15160,15270,15155,15215,61866
2013-11-19 08:00:00,15115,15160,15025,15065,282300
2013-11-19 12:00:00,15060,15180,15045,15145,192894
2013-11-19 16:00:00,15130,15155,15075,15115,75033
2013-11-19 20:00:00,15115,15170,15080,15155,62688
2013-11-20 00:00:00,15185,15225,15160,15200,70622
2013-11-20 08:00:00,15185,15230,15090,15120,229163
2013-11-20 12:00:00,15120,15155,15070,15100,161455
2013-11-20 16:00:00,15135,15155,15065,15115,103504
2013-11-20 20:00:00,15110,15195,15085,15185,69612
2013-11-21 00:00:00,15525,15540,15490,15525,42384
2013-11-21 08:00:00,15200,15400,15175,15335,365441
2013-11-21 12:00:00,15340,15440,15270,15415,254376
2013-11-21 16:00:00,15470,15480,15405,15480,110579
2013-11-21 20:00:00,15480,15530,15425,15520,98853
2013-11-22 00:00:00,15470,15515,15455,15500,35113
2013-11-22 08:00:00,15555,15600,15455,15585,300815
2013-11-22 12:00:00,15580,15585,15310,15425,388090
2013-11-22 16:00:00,15435,15510,15370,15470,89894
2013-11-22 20:00:00,15470,15505,15440,15470,54658
2013-11-25 00:00:00,15590,15605,15570,15570,30695
2013-11-25 08:00:00,15530,15625,15470,15595,288647
2013-11-25 12:00:00,15595,15640,15550,15605,186462
2013-11-25 16:00:00,15605,15615,15560,15605,58251
2013-11-25 20:00:00,15610,15625,15580,15595,37251
2013-11-26 00:00:00,15455,15460,15405,15420,34073
2013-11-26 08:00:00,15500,15535,15465,15500,186872
2013-11-26 12:00:00,15500,15590,15495,15525,177991
2013-11-26 16:00:00,15525,15525,15390,15415,99703
2013-11-26 20:00:00,15420,15475,15405,15460,56649
2013-11-27 00:00:00,15620,15640,15605,15620,41545
2013-11-27 08:00:00,15420,15515,15420,15460,160225
2013-11-27 12:00:00,15460,15530,15430,15475,175160
2013-11-27 16:00:00,15495,15565,15495,15550,90780
2013-11-27 20:00:00,15545,15640,15520,15620,55567
2013-11-28 00:00:00,15695,15720,15685,15685,9864
2013-11-28 08:00:00,15630,15680,15620,15660,178777
2013-11-28 12:00:00,15665,15735,15630,15710,155449
2013-11-28 16:00:00,15690,15705,15650,15705,59209
2013-11-28 20:00:00,15700,15725,15680,15695,24774
2013-11-29 00:00:00,15710,15725,15665,15680,35569
2013-11-29 08:00:00,15665,15745,15650,15715,166725
2013-11-29 12:00:00,15715,15725,15505,15725,300244
2013-11-29 16:00:00,15690,15715,15625,15635,66090
2013-11-29 20:00:00,15640,15710,15640,15705,33369
2013-12-02 00:00:00,15770,15850,15770,15835,66045
2013-12-02 08:00:00,15670,15715,15595,15655,186302
2013-12-02 12:00:00,15660,15690,15585,15690,175281
2013-12-02 16:00:00,15710,15745,15680,15730,77499
2013-12-02 20:00:00,15735,15800,15710,15765,68823
2013-12-03 00:00:00,15585,15620,15470,15485,78371
2013-12-03 08:00:00,15765,15790,15660,15745,244374
2013-12-03 12:00:00,15745,15805,15725,15725,186528
2013-12-03 16:00:00,15720,15725,15590,15620,107701
2013-12-03 20:00:00,15620,15620,15520,15590,107918
2013-12-04 00:00:00,15365,15490,15315,15350,98151
2013-12-04 08:00:00,15505,15580,15325,15435,436704
2013-12-04 12:00:00,15430,15520,15385,15470,275621
2013-12-04 16:00:00,15515,15520,15415,15430,76573
2013-12-04 20:00:00,15435,15465,15280,15370,151661
2013-12-05 00:00:00,15200,15235,15080,15090,78460
2013-12-05 08:00:00,15360,15435,15290,15345,217177
2013-12-05 12:00:00,15345,15410,15125,15155,347610
2013-12-05 16:00:00,15145,15255,15135,15215,72454
2013-12-05 20:00:00,15210,15260,15160,15195,74559
2013-12-06 00:00:00,15530,15600,15470,15585,72965
2013-12-06 08:00:00,15110,15260,15100,15190,243542
2013-12-06 12:00:00,15190,15340,15125,15310,282930
2013-12-06 16:00:00,15335,15415,15315,15360,70068
2013-12-06 20:00:00,15360,15550,15335,15530,193923
2013-12-09 00:00:00,15680,15690,15635,15685,29136
2013-12-09 08:00:00,15595,15615,15555,15595,208765
2013-12-09 12:00:00,15600,15670,15570,15650,186357
2013-12-09 16:00:00,15660,15700,15635,15655,64871
2013-12-09 20:00:00,15655,15690,15655,15680,40884
2013-12-10 00:00:00,15500,15565,15480,15510,50400
2013-12-10 08:00:00,15635,15640,15560,15600,212770
2013-12-10 12:00:00,15600,15640,15580,15595,132451
2013-12-10 16:00:00,15625,15625,15565,15590,37013
2013-12-10 20:00:00,15595,15615,15450,15500,95669
2013-12-11 00:00:00,15415,15420,15305,15325,68391
2013-12-11 08:00:00,15510,15570,15500,15515,145545
2013-12-11 12:00:00,15515,15545,15375,15515,258333
2013-12-11 16:00:00,15465,15465,15390,15415,68365
2013-12-11 20:00:00,15410,15485,15390,15415,50934
2013-12-12 00:00:00,15440,15525,15395,15470,71070
2013-12-12 08:00:00,15355,15375,15235,15265,135972
2013-12-12 12:00:00,15260,15380,15230,15380,82434
2013-12-12 16:00:00,15400,15490,15395,15435,90697
2013-12-12 20:00:00,15430,15485,15395,15445,79287
2013-12-13 00:00:00,15415,15455,15360,15440,67276
2013-12-13 08:00:00,15470,15470,15250,15405,389101
2013-12-13 12:00:00,15405,15555,15400,15475,328732
2013-12-13 16:00:00,15460,15495,15445,15485,51081
2013-12-13 20:00:00,15485,15520,15405,15410,71107
2013-12-16 00:00:00,15365,15380,15330,15350,31484
2013-12-16 08:00:00,15415,15420,15270,15305,222623
2013-12-16 12:00:00,15305,15310,15150,15220,303600
2013-12-16 16:00:00,15210,15300,15195,15295,76585
2013-12-16 20:00:00,15300,15375,15290,15365,60404
2013-12-17 00:00:00,15295,15310,15210,15245,40930
2013-12-17 08:00:00,15305,15340,15280,15310,141141
2013-12-17 12:00:00,15310,15325,15260,15295,131323
2013-12-17 16:00:00,15285,15290,15245,15280,36527
2013-12-17 20:00:00,15280,15320,15260,15300,38865
2013-12-18 00:00:00,15615,15635,15600,15605,25463
2013-12-18 08:00:00,15260,15550,15260,15535,295078
2013-12-18 12:00:00,15540,15610,15500,15590,221623
2013-12-18 16:00:00,15605,15650,15585,15640,70074
2013-12-18 20:00:00,15635,15640,15595,15615,46190
2013-12-19 00:00:00,15810,15820,15760,15775,46175
2013-12-19 08:00:00,15870,15900,15820,15855,280221
2013-12-19 12:00:00,15860,15910,15760,15765,261009
2013-12-19 16:00:00,15760,15840,15745,15815,70090
2013-12-19 20:00:00,15820,15840,15760,15810,69920
2013-12-20 00:00:00,15900,15900,15850,15890,39711
2013-12-20 08:00:00,15775,15830,15760,15770,161562
2013-12-20 12:00:00,15770,15885,15750,15860,204533
2013-12-20 16:00:00,15870,15900,15850,15885,53404
2013-12-20 20:00:00,15880,15910,15875,15900,27858
2013-12-24 00:00:00,15915,15920,15885,15885,8355
2013-12-24 08:00:00,15990,16050,15965,16020,168486
2013-12-24 12:00:00,16020,16035,15855,15905,200135
2013-12-24 16:00:00,15925,15945,15880,15925,38758
2013-12-24 20:00:00,15925,15940,15895,15910,18495
2013-12-25 00:00:00,16120,16140,16120,16125,4130
2013-12-25 08:00:00,15850,15990,15850,15945,129223
2013-12-25 12:00:00,15940,16100,15920,16100,126654
2013-12-25 16:00:00,16115,16130,16100,16115,22286
2013-12-25 20:00:00,16120,16155,16115,16120,17295
2013-12-26 00:00:00,16235,16250,16200,16200,14479
2013-12-26 08:00:00,16100,16200,16095,16175,165125
2013-12-26 12:00:00,16175,16235,16125,16235,141337
2013-12-26 16:00:00,16245,16260,16200,16225,33412
2013-12-26 20:00:00,16220,16250,16200,16235,25832
2013-12-27 00:00:00,16280,16285,16220,16255,35511
2013-12-27 08:00:00,16220,16240,16075,16110,267538
2013-12-27 12:00:00,16105,16200,16060,16200,176574
2013-12-27 16:00:00,16200,16255,16180,16240,44741
2013-12-27 20:00:00,16240,16315,16235,16280,62681
2013-12-30 09:00:00,16280,16285,16185,16240,215005
2013-12-30 13:00:00,16235,16335,16235,16310,163398
2014-01-06 00:00:00,16295,16305,16260,16275,25416
2014-01-06 08:00:00,16115,16150,15855,15935,420665
2014-01-06 12:00:00,15935,16010,15880,15905,205935
2014-01-06 16:00:00,16315,16325,16270,16310,40080
2014-01-06 20:00:00,16310,16315,16285,16300,31082
2014-01-07 00:00:00,15960,15960,15715,15765,65417
2014-01-07 08:00:00,15825,15940,15775,15840,276323
2014-01-07 12:00:00,15835,15910,15780,15785,203384
2014-01-07 16:00:00,15910,15960,15890,15930,58617
2014-01-07 20:00:00,15930,15985,15925,15960,34918
2014-01-08 00:00:00,15935,15965,15890,15920,58789
2014-01-08 08:00:00,15945,16010,15905,15980,176455
2014-01-08 12:00:00,15980,16135,15975,16110,240028
2014-01-08 16:00:00,15780,15885,15750,15880,68986
2014-01-08 20:00:00,15875,15940,15850,15935,65823
2014-01-09 00:00:00,15990,16040,15985,16020,46641
2014-01-09 08:00:00,15980,15995,15840,15935,251704
2014-01-09 12:00:00,15935,15945,15830,15910,252183
2014-01-09 16:00:00,16125,16135,15910,15950,137962
2014-01-09 20:00:00,15950,16045,15945,15990,114069
2014-01-10 00:00:00,15925,15930,15810,15875,75888
